DATE,Y10_FIT,RNY10,TP10
20240816,3.0043,2.7658,0.2385
20240819,3.0273,2.7513,0.276
20240820,2.9702,2.7291,0.2411
20240821,2.9709,2.7158,0.2551
20240822,3.0323,2.7271,0.3051
20240823,3.0023,2.6853,0.317
20240826,3.0109,2.7078,0.3031
20240827,3.0033,2.7184,0.2849
20240828,3.0302,2.7208,0.3094
20240829,3.0773,2.7266,0.3507
20240830,3.1047,2.7263,0.3785
20240903,2.9985,2.7158,0.2827
20240904,2.9248,2.6812,0.2436
20240905,2.9086,2.6637,0.2449
20240906,2.9111,2.6084,0.3028
20240909,2.874,2.612,0.262
20240910,2.838,2.6025,0.2355
20240911,2.8631,2.5948,0.2684
20240912,2.8517,2.6003,0.2514
20240913,2.8643,2.5414,0.3229
20240916,2.8378,2.5003,0.3375
20240917,2.8937,2.488,0.4057
20240918,2.917,2.4918,0.4253
20240919,2.9106,2.4804,0.4302
20240920,2.9189,2.4883,0.4306
20240923,2.9281,2.4795,0.4486
20240924,2.9332,2.4766,0.4567
20240925,2.9955,2.478,0.5175
20240926,2.993,2.4915,0.5015
20240927,2.9229,2.4788,0.4441
20241001,2.9076,2.4998,0.4077
20241002,2.9825,2.5078,0.4747
20241003,3.0637,2.5148,0.5489
20241004,3.1497,2.6143,0.5354
20241007,3.1918,2.6358,0.556
20241008,3.191,2.6334,0.5576
20241009,3.1956,2.6334,0.5622
20241010,3.1654,2.5986,0.5668
20241011,3.1471,2.554,0.5931
20241015,3.0852,2.5024,0.5828
20241016,3.0481,2.499,0.5491
20241017,3.0988,2.5075,0.5913
20241018,3.0766,2.4908,0.5858
20241021,3.1703,2.4915,0.6788
20241022,3.1665,2.4922,0.6743
20241023,3.1953,2.4924,0.7029
20241024,3.1685,2.517,0.6514
20241025,3.1995,2.5124,0.6871
20241028,3.2053,2.5115,0.6938
20241029,3.2093,2.5023,0.707
20241030,3.2067,2.507,0.6998
20241031,3.1743,2.5053,0.669
20241101,3.2306,2.5045,0.7261
20241104,3.1975,2.507,0.6905
20241105,3.2152,2.5286,0.6866
20241106,3.2681,2.5305,0.7377
20241107,3.1753,2.5094,0.6659
20241108,3.1434,2.5196,0.6237
20241112,3.2305,2.5378,0.6927
20241113,3.2866,2.5158,0.7709
20241114,3.2517,2.5329,0.7188
20241115,3.2368,2.5274,0.7094
20241118,3.233,2.5331,0.6999
20241119,3.2808,2.5518,0.7291
20241120,3.3428,2.5634,0.7794
20241121,3.4233,2.6059,0.8174
20241122,3.3909,2.6165,0.7743
20241125,3.2604,2.6001,0.6603
20241126,3.2179,2.5872,0.6307
20241127,3.1813,2.5734,0.6079
20241128,3.171,2.5674,0.6036
20241129,3.0219,2.5197,0.5022
20241202,3.0199,2.5246,0.4953
20241203,3.0754,2.5248,0.5506
20241204,3.0109,2.515,0.4959
20241205,3.0233,2.5075,0.5158
20241206,2.9205,2.4582,0.4622
20241209,2.9704,2.4502,0.5202
20241210,2.9538,2.4429,0.5109
20241211,3.0165,2.4536,0.5629
20241212,3.076,2.4584,0.6176
20241213,3.1047,2.4698,0.6349
20241216,3.1046,2.4736,0.631
20241217,3.0714,2.4795,0.5919
20241218,3.1631,2.4803,0.6828
20241219,3.2649,2.4882,0.7767
20241220,3.1955,2.4812,0.7143
20241223,3.2047,2.4625,0.7423
20241224,3.2125,2.4683,0.7441
20241227,3.2299,2.4327,0.7972
20241230,3.1681,2.4262,0.7419
20241231,3.1599,2.4097,0.7501
20250102,3.155,2.4056,0.7493
20250103,3.1656,2.3961,0.7694
20250106,3.1839,2.3574,0.8264
20250107,3.2259,2.3986,0.8273
20250108,3.244,2.3949,0.849
20250109,3.2695,2.3863,0.8832
20250110,3.3747,2.4355,0.9393
20250113,3.4322,2.4684,0.9638
20250114,3.4662,2.4786,0.9876
20250115,3.3345,2.4386,0.8959
20250116,3.2573,2.4102,0.8471
20250117,3.2133,2.4065,0.8069
20250120,3.2187,2.3625,0.8562
20250121,3.1679,2.4014,0.7665
20250122,3.2191,2.4103,0.8088
20250123,3.2363,2.4043,0.832
20250124,3.1906,2.3926,0.798
20250127,3.1027,2.3851,0.7176
20250128,3.1047,2.3661,0.7386
20250129,3.0804,2.3545,0.726
20250130,3.0066,2.3355,0.6711
20250131,2.9792,2.2849,0.6943
20250203,2.8753,2.2265,0.6489
20250204,2.9092,2.2597,0.6496
20250205,2.8638,2.2619,0.6019
20250206,2.8714,2.2589,0.6124
20250207,2.9848,2.2922,0.6926
20250210,2.9765,2.2789,0.6976
20250211,3.01,2.299,0.711
20250212,3.0976,2.3143,0.7833
20250213,3.0165,2.3104,0.7061
20250214,3.0026,2.314,0.6886
20250218,3.1075,2.3323,0.7753
20250219,3.0903,2.3438,0.7465
20250220,3.1293,2.3455,0.7838
20250221,3.0083,2.3293,0.679
20250224,2.9706,2.3239,0.6467
20250225,2.9021,2.2942,0.6079
20250226,2.9018,2.2952,0.6066
20250227,2.8867,2.2823,0.6044
20250228,2.8063,2.2813,0.525
20250303,2.717,2.2438,0.4732
20250304,2.7725,2.1992,0.5733
20250305,2.8648,2.2253,0.6395
20250306,2.9695,2.2594,0.7102
20250307,2.9419,2.2384,0.7035
20250310,2.8821,2.2267,0.6554
20250311,2.9137,2.2049,0.7088
20250312,2.9718,2.2259,0.7458
20250313,2.9413,2.2152,0.7261
20250314,2.9725,2.219,0.7534
20250317,2.9362,2.2142,0.722
20250318,2.9305,2.2225,0.708
20250319,2.9022,2.2116,0.6906
20250320,2.9089,2.2149,0.694
20250321,2.9149,2.2002,0.7147
20250324,2.9687,2.2045,0.7643
20250325,2.9841,2.1978,0.7863
20250326,3.0264,2.227,0.7995
20250327,2.9934,2.2076,0.7858
20250328,2.9278,2.1912,0.7366
20250331,2.8801,2.1776,0.7025
20250401,2.8376,2.1626,0.675
20250402,2.8533,2.164,0.6893
20250403,2.851,2.1347,0.7164
20250404,2.8205,2.1018,0.7187
20250407,2.948,2.1451,0.8029
20250408,2.984,2.1612,0.8227
20250409,3.0774,2.2238,0.8536
20250410,3.1132,2.2111,0.9021
20250411,3.1625,2.2306,0.9319
20250414,3.0178,2.2175,0.8004
20250415,3.0136,2.1865,0.8271
20250416,2.991,2.1815,0.8095
20250417,3.0412,2.1692,0.8721
20250421,3.1342,2.1614,0.9728
20250422,3.0924,2.1681,0.9242
20250423,3.1396,2.2048,0.9349
20250424,3.0967,2.1861,0.9106
20250425,3.0811,2.1936,0.8875
20250428,3.0699,2.1802,0.8897
20250429,3.0308,2.182,0.8488
20250430,2.9763,2.1621,0.8141
20250501,3.0172,2.1524,0.8647
20250502,3.0911,2.1668,0.9243
20250505,3.0817,2.1752,0.9065
20250506,3.0621,2.1692,0.893
20250507,3.003,2.1751,0.8279
20250508,3.1127,2.1861,0.9266
20250509,3.0581,2.1677,0.8903
20250512,3.1101,2.1841,0.926
20250513,3.1261,2.1824,0.9437
20250514,3.163,2.1718,0.9912
20250515,3.0715,2.1619,0.9096
20250516,3.0828,2.16,0.9229
20250520,3.2004,2.188,1.0124
20250521,3.3272,2.1588,1.1684
20250522,3.2752,2.2094,1.0658
20250523,3.252,2.206,1.0461
20250526,3.2366,2.2029,1.0338
20250527,3.1681,2.2034,0.9648
20250528,3.1566,2.1949,0.9617
20250529,3.1242,2.1915,0.9328
20250530,3.1067,2.1941,0.9126
20250602,3.1386,2.1818,0.9569
20250603,3.1775,2.192,0.9855
20250604,3.1422,2.193,0.9492
20250605,3.1598,2.2063,0.9535
20250606,3.2602,2.2173,1.0429
20250609,3.2679,2.2271,1.0408
20250610,3.2457,2.2278,1.0179
20250611,3.2464,2.2145,1.0319
20250612,3.239,2.2123,1.0268
20250613,3.2772,2.2237,1.0535
20250616,3.3091,2.2252,1.0839
20250617,3.271,2.2314,1.0395
20250618,3.235,2.2249,1.0101
20250619,3.2275,2.2299,0.9975
20250620,3.1981,2.2166,0.9815
20250623,3.1702,2.2009,0.9693
20250624,3.1614,2.2045,0.9569
20250625,3.2229,2.2074,1.0155
20250626,3.2196,2.1916,1.028
20250627,3.2031,2.186,1.017
20250630,3.1697,2.1887,0.981
20250702,3.2545,2.2001,1.0544
20250703,3.276,2.2127,1.0633
20250704,3.2438,2.2092,1.0345
20250707,3.2875,2.2111,1.0763
20250708,3.3164,2.2087,1.1077
20250709,3.26,2.2061,1.0539
20250710,3.29,2.2129,1.0771
20250711,3.3866,2.2199,1.1667
20250714,3.4007,2.2199,1.1808
20250715,3.4868,2.2485,1.2383
20250716,3.4501,2.2523,1.1977
20250717,3.453,2.2475,1.2055
20250718,3.4561,2.2463,1.2098
20250721,3.3971,2.2504,1.1467
20250722,3.3861,2.2422,1.144
20250723,3.447,2.2533,1.1937
20250724,3.4349,2.265,1.17
20250725,3.4056,2.2567,1.1489
20250728,3.407,2.256,1.151
20250729,3.3563,2.2546,1.1018
20250730,3.3692,2.2623,1.1068
20250731,3.3348,2.2541,1.0807
20250801,3.2669,2.2289,1.0381
20250805,3.2669,2.2289,1.0381
20250806,3.2737,2.2272,1.0465
20250807,3.2714,2.2308,1.0407
20250808,3.2608,2.2141,1.0467
20250811,3.2704,2.2213,1.0491
20250812,3.311,2.2189,1.0921
20250813,3.2734,2.2165,1.0569
20250814,3.291,2.216,1.0751
20250815,3.3398,2.2179,1.1219
20250818,3.3727,2.2201,1.1526
20250819,3.32,2.2135,1.1065
20250820,3.3211,2.2092,1.1119
20250821,3.3572,2.2191,1.1382
20250822,3.3054,2.2096,1.0958
20250825,3.3506,2.2123,1.1383
20250826,3.3246,2.2069,1.1176
20250827,3.3223,2.2106,1.1118
20250828,3.3005,2.2111,1.0894
20250829,3.2571,2.1873,1.0699
20250902,3.3101,2.1892,1.1209
20250903,3.2612,2.1749,1.0863
20250904,3.248,2.1812,1.0667
20250905,3.1756,2.1401,1.0355
20250908,3.1128,2.1379,0.9749
20250909,3.1232,2.1454,0.9778
20250910,3.0718,2.1446,0.9272
20250911,3.0551,2.1511,0.9041
20250912,3.0698,2.1501,0.9197
20250915,3.0593,2.1423,0.917
20250916,3.0494,2.1243,0.925
20250917,3.0759,2.1334,0.9425
20250918,3.0769,2.1311,0.9458
20250919,3.0934,2.1086,0.9848
20250922,3.078,2.1147,0.9633
20250923,3.0802,2.111,0.9692
20250924,3.0877,2.1081,0.9796
20250925,3.1183,2.1169,1.0015
20250926,3.1279,2.1188,1.0091
20250929,3.0712,2.1193,0.9519
20251001,3.0864,2.1033,0.9832
20251002,3.0762,2.1009,0.9754
20251003,3.0877,2.0972,0.9905
20251006,3.1069,2.1028,1.0041
20251007,3.0873,2.095,0.9923
20251008,3.0784,2.1124,0.966
20251009,3.1022,2.1041,0.9982
20251010,3.0735,2.1193,0.9543
20251014,3.0403,2.1046,0.9357
20251015,3.0183,2.1036,0.9147
20251016,2.9792,2.0898,0.8894
20251017,2.9843,2.0868,0.8974
20251020,2.9524,2.0762,0.8762
20251021,2.977,2.0931,0.8839
20251022,2.965,2.0892,0.8758
20251023,2.9902,2.0837,0.9066
20251024,2.9786,2.0727,0.9059
20251027,2.9437,2.0761,0.8677
20251028,2.94,2.0729,0.867
20251029,3.0492,2.0926,0.9566
20251030,3.0301,2.0868,0.9433
20251031,3.0219,2.0771,0.9448
20251103,3.0475,2.0826,0.9649
20251104,3.051,2.0868,0.9642
20251105,3.0564,2.0805,0.9759
20251106,2.9956,2.0746,0.921
20251107,3.0678,2.0836,0.9842
20251110,3.0666,2.0967,0.9699
20251112,3.0438,2.1001,0.9437
20251113,3.0807,2.1037,0.977
20251114,3.119,2.1013,1.0176
20251117,3.1297,2.1042,1.0254
20251118,3.1425,2.1091,1.0334
20251119,3.1484,2.0994,1.049
20251120,3.1165,2.1013,1.0151
20251121,3.0979,2.0839,1.014
20251124,3.0818,2.082,0.9998
20251125,3.0499,2.0754,0.9745
20251126,3.029,2.0822,0.9468
20251127,3.0177,2.0858,0.9318
20251128,3.0345,2.0865,0.9479
20251201,3.1366,2.0955,1.0411
20251202,3.136,2.09,1.0461
20251203,3.1084,2.08,1.0284
20251204,3.1504,2.0836,1.0668
20251205,3.325,2.1414,1.1836
20251208,3.3211,2.1491,1.172
20251209,3.3749,2.1543,1.2206
20251210,3.3237,2.1424,1.1814
20251211,3.3225,2.1346,1.1879
20251212,3.3415,2.1281,1.2134
20251215,3.3141,2.1145,1.1995
20251216,3.2946,2.121,1.1737
20251217,3.3158,2.1229,1.1929
20251218,3.2938,2.1219,1.1719
20251219,3.3587,2.1065,1.2521
20251222,3.3473,2.1087,1.2386
20251223,3.2983,2.1138,1.1845
20251224,3.2804,2.1157,1.1647
20251229,3.2714,2.1126,1.1588
20251230,3.2977,2.1165,1.1812
20251231,3.302,2.1233,1.1787
20260102,3.3705,2.0999,1.2706
20260105,3.2991,2.1182,1.1809
20260106,3.3097,2.1296,1.1801
20260107,3.2745,2.1221,1.1523
20260108,3.2876,2.1197,1.1679
20260109,3.2645,2.118,1.1464
20260112,3.2979,2.0921,1.2058
20260113,3.287,2.1163,1.1707
20260114,3.2413,2.1163,1.125
20260115,3.2329,2.1134,1.1196
20260116,3.2613,2.1084,1.153
20260119,3.2702,2.1068,1.1634
20260120,3.3181,2.0795,1.2386
20260121,3.3088,2.1042,1.2046
20260122,3.2905,2.1096,1.181
20260123,3.2983,2.1221,1.1762
20260126,3.2587,2.1131,1.1457
20260127,3.3102,2.0906,1.2196
20260128,3.3057,2.107,1.1987
20260129,3.302,2.0954,1.2066
20260130,3.3085,2.0918,1.2167
20260202,3.3149,2.1002,1.2146
20260203,3.3258,2.1015,1.2244
20260204,3.3138,2.1046,1.2092
20260205,3.2817,2.0997,1.182
20260206,3.2847,2.0949,1.1898
20260209,3.271,2.0968,1.1742
20260210,3.2466,2.0991,1.1476
20260211,3.2253,2.0969,1.1285
20260212,3.1655,2.0952,1.0703
20260213,3.1368,2.0874,1.0495
20260217,3.1127,2.0815,1.0312
20260218,3.1145,2.076,1.0385
20260219,3.1038,2.0784,1.0254
20260220,3.0993,2.0769,1.0224
20260223,3.0665,2.0779,0.9886
20260224,3.0616,2.0883,0.9733
20260225,3.085,2.0883,0.9967
20260226,3.0522,2.0846,0.9676
20260227,3.0127,2.0742,0.9384
20260302,3.101,2.104,0.9971
20260303,3.1146,2.1285,0.9861
20260304,3.1435,2.1169,1.0266
20260305,3.2227,2.1348,1.0878
20260306,3.2856,2.1438,1.1418
20260309,3.2291,2.1713,1.0578
20260310,3.275,2.1583,1.1166
20260311,3.3642,2.1716,1.1926
20260312,3.4101,2.2038,1.2063
20260313,3.3974,2.1946,1.2028
20260316,3.3152,2.1764,1.1388
20260317,3.2769,2.1614,1.1155
20260318,3.341,2.1762,1.1648
20260319,3.3285,2.2413,1.0873
20260320,3.4558,2.336,1.1198
20260323,3.4118,2.3077,1.1041
20260324,3.4935,2.3001,1.1933
20260325,3.3563,2.294,1.0623
20260326,3.4635,2.3083,1.1551
20260327,3.4667,2.2991,1.1676
20260330,3.3894,2.2918,1.0976
20260331,3.3501,2.2585,1.0916
20260401,3.388,2.2454,1.1426
20260402,3.3747,2.2492,1.1255
20260406,3.3553,2.2589,1.0964
20260407,3.3732,2.2775,1.0957
20260408,3.3315,2.2354,1.0961
20260409,3.3455,2.2356,1.1099
20260410,3.3602,2.2258,1.1344
20260413,3.3438,2.2398,1.104
20260414,3.315,2.2284,1.0866
20260415,3.3604,2.2294,1.131
20260416,3.3878,2.2294,1.1584
20260417,3.3259,2.2225,1.1033
20260420,3.3335,2.209,1.1245
20260421,3.393,2.231,1.162
20260422,3.3851,2.2229,1.1623
20260423,3.379,2.2463,1.1327
20260424,3.3668,2.2126,1.1541
20260427,3.3887,2.2456,1.1431
20260428,3.4047,2.2643,1.1405
20260429,3.4916,2.3291,1.1625
20260430,3.4397,2.317,1.1228
20260501,3.4179,2.3054,1.1125
20260504,3.5005,2.3467,1.1538
20260505,3.4765,2.3499,1.1266
20260506,3.3903,2.3025,1.0879
20260507,3.4215,2.2993,1.1222
20260508,3.3622,2.2757,1.0865
20260511,3.4325,2.2955,1.137
20260512,3.4871,2.3001,1.187
20260513,3.4799,2.2929,1.187
20260514,3.4592,2.2997,1.1596
20260515,3.5984,2.3314,1.267
20260519,3.6037,2.3094,1.2943
20260520,3.4873,2.2722,1.2151
20260521,3.4437,2.2724,1.1713
20260522,3.4396,2.2794,1.1601
20260525,3.3559,2.2658,1.0901
20260526,3.365,2.2675,1.0975
20260527,3.3733,2.2734,1.1
20260528,3.3341,2.2755,1.0586
20260529,3.3034,2.244,1.0594
20260601,3.3288,2.2542,1.0747
20260602,3.3069,2.2603,1.0467
20260603,3.3275,2.2549,1.0726
20260604,3.3333,2.2416,1.0917
20260605,3.3768,2.2779,1.0989
20260608,3.4333,2.2613,1.172
20260609,3.4061,2.2402,1.1659
20260610,3.3909,2.2469,1.144
20260611,3.303,2.2418,1.0612
20260612,3.3043,2.2196,1.0847
20260615,3.3133,2.2142,1.0991
20260616,3.288,2.2176,1.0704
20260617,3.3299,2.2401,1.0898
20260618,3.302,2.2099,1.0921
20260619,3.2983,2.2251,1.0732
20260622,3.3334,2.2484,1.085
20260623,3.3306,2.233,1.0976
20260624,3.2541,2.2204,1.0337
20260625,3.2917,2.2137,1.078
20260626,3.2969,2.2052,1.0917
20260629,3.264,2.2209,1.043
20260630,3.2711,2.2282,1.0429
20260702,3.3358,2.2287,1.1072
20260703,3.3407,2.2183,1.1224
20260706,3.3192,2.1965,1.1227
20260707,3.3888,2.2244,1.1644
20260708,3.4541,2.2459,1.2081
20260709,3.4084,2.2275,1.1809
20260710,3.4005,2.242,1.1584
20260713,3.4507,2.266,1.1847
20260714,3.4685,2.2358,1.2327
20260715,3.416,2.2437,1.1723
20260716,3.4239,2.2406,1.1833
20260717,3.4493,2.2563,1.193
20260720,3.4514,2.2585,1.1929
20260721,3.4445,2.2411,1.2034
20260722,3.4901,2.2646,1.2255
20260723,3.5306,2.3074,1.2231
20260724,3.4851,2.2767,1.2085
20260727,3.4506,2.268,1.1826
20260728,3.4151,2.2675,1.1476
20260729,3.4642,2.2578,1.2064
20260730,3.479,2.2445,1.2345
20260731,3.5419,2.269,1.2729
20260804,3.441,2.2487,1.1923
20260805,3.4434,2.2436,1.1998
20260806,3.4956,2.2739,1.2217
20260807,3.528,2.2878,1.2403
20260810,3.6115,2.3001,1.3113
20260811,3.5885,2.3021,1.2865
20260812,3.5797,2.2851,1.2946
20260813,3.5124,2.264,1.2484
20260814,3.5727,2.2694,1.3033
20260817,3.6003,2.2856,1.3147
20260818,3.5738,2.2918,1.282
20260819,3.5729,2.2977,1.2752
20260820,3.6256,2.3134,1.3122
20260821,3.6583,2.2796,1.3788
20260824,3.5572,2.2931,1.2641
20260825,3.4971,2.2756,1.2214
20260826,3.5441,2.2725,1.2716
20260827,3.5846,2.2786,1.306
20260828,3.6202,2.2912,1.329
20260831,3.6113,2.2986,1.3127
20260901,3.6319,2.2967,1.3351
20260902,3.6801,2.3415,1.3386
20260903,3.6615,2.3541,1.3075
20260904,3.6458,2.349,1.2968
